DateTime,Flow
9/8/2021 18:35,0.0387
9/8/2021 18:40,1.17
9/8/2021 18:45,9.6
9/8/2021 18:50,18.28
9/8/2021 18:55,21.45
9/8/2021 19:00,23.74
9/8/2021 19:05,24.91
9/8/2021 19:10,26.39
9/8/2021 19:15,27.26
9/8/2021 19:20,27
9/8/2021 19:25,26.68
9/8/2021 19:30,25.69
9/8/2021 19:35,23.79
9/8/2021 19:40,19.75
9/8/2021 19:45,16
9/8/2021 19:50,11.83
9/8/2021 19:55,9.71
9/8/2021 20:00,7.86
9/8/2021 20:05,6.89
9/8/2021 20:10,5.93
9/8/2021 20:15,5.21
9/8/2021 20:20,4.52
9/8/2021 20:25,4.11
9/8/2021 20:30,3.63
9/8/2021 20:35,3.33
9/8/2021 20:40,3.02
9/8/2021 20:45,2.74
9/8/2021 20:50,2.45
9/8/2021 20:55,2.31
9/8/2021 21:00,2.13
9/8/2021 21:05,2
9/8/2021 21:10,1.83
9/8/2021 21:15,1.71
9/8/2021 21:20,1.51
9/8/2021 21:25,1.45
9/8/2021 21:30,1.41
9/8/2021 21:35,1.35
9/8/2021 21:40,1.26
9/8/2021 21:45,1.14
9/8/2021 21:50,1.17
9/8/2021 21:55,1.12
9/8/2021 22:00,1
9/8/2021 22:05,0.972
9/8/2021 22:10,0.95
9/8/2021 22:15,0.917
9/8/2021 22:20,0.894
9/8/2021 22:25,0.85
9/8/2021 22:30,0.784
9/8/2021 22:35,0.779
9/8/2021 22:40,0.745
9/8/2021 22:45,0.707
9/8/2021 22:50,0.706
9/8/2021 22:55,0.745
