DateTime,Flow
12/31/18 11:38,0.86
12/31/18 11:43,0.86
12/31/18 11:48,0.86
12/31/18 11:53,0.73
12/31/18 11:58,0.73
12/31/18 12:03,0.79
12/31/18 12:08,0.79
12/31/18 12:13,0.86
12/31/18 12:18,0.86
12/31/18 12:23,0.86
12/31/18 12:28,0.92
12/31/18 12:33,0.79
12/31/18 12:38,0.79
12/31/18 12:43,0.86
12/31/18 12:48,0.86
12/31/18 12:53,0.86
12/31/18 12:58,0.92
12/31/18 13:03,0.92
12/31/18 13:08,0.86
12/31/18 13:13,0.86
12/31/18 13:18,0.86
12/31/18 13:23,0.86
12/31/18 13:28,0.86
12/31/18 13:33,0.86
12/31/18 13:38,0.92
12/31/18 13:43,0.86
12/31/18 13:48,0.86
12/31/18 13:53,0.92
12/31/18 13:58,0.86
12/31/18 14:03,0.86
12/31/18 14:08,0.92
12/31/18 14:13,0.86
12/31/18 14:18,0.92
12/31/18 14:23,0.86
12/31/18 14:28,0.92
12/31/18 14:33,0.86
12/31/18 14:38,0.86
12/31/18 14:43,0.86
12/31/18 14:48,0.86
12/31/18 14:53,0.86
12/31/18 14:58,0.99
12/31/18 15:03,0.92
12/31/18 15:08,0.99
12/31/18 15:13,0.86
12/31/18 15:18,0.79
12/31/18 15:23,0.86
12/31/18 15:28,0.86
12/31/18 15:33,0.99
12/31/18 15:38,0.86
12/31/18 15:43,0.79
12/31/18 15:53,0.92
12/31/18 15:58,0.92
12/31/18 16:03,0.92
12/31/18 16:08,0.86
12/31/18 16:13,0.92
12/31/18 16:18,0.92
12/31/18 16:23,0.99
12/31/18 16:28,0.99
12/31/18 16:33,0.99
12/31/18 16:38,0.86
12/31/18 16:43,0.99
12/31/18 16:48,0.92
12/31/18 16:53,0.92
12/31/18 16:58,0.92
12/31/18 17:03,0.86
12/31/18 17:08,0.86
12/31/18 17:13,0.92
12/31/18 17:18,0.86
12/31/18 17:23,0.86
12/31/18 17:28,0.86
12/31/18 17:33,0.92
12/31/18 17:38,0.86
12/31/18 17:43,0.99
12/31/18 17:48,0.79
12/31/18 17:53,0.86
12/31/18 17:58,0.86
12/31/18 18:03,0.92
12/31/18 18:08,0.99
12/31/18 18:13,0.86
12/31/18 18:18,0.86
12/31/18 18:23,0.92
12/31/18 18:28,0.86
12/31/18 18:33,0.79
12/31/18 18:38,0.86
12/31/18 18:43,0.92
12/31/18 18:48,0.86
12/31/18 18:53,0.92
12/31/18 18:58,0.86
12/31/18 19:03,0.92
12/31/18 19:08,0.86
12/31/18 19:13,0.92
12/31/18 19:18,0.86
12/31/18 19:23,0.86
12/31/18 19:28,0.86
12/31/18 19:33,0.92
12/31/18 19:38,0.92
12/31/18 19:43,0.86
12/31/18 19:48,0.99
12/31/18 19:53,0.92
12/31/18 19:58,0.92
12/31/18 20:03,0.86
12/31/18 20:08,0.86
12/31/18 20:13,0.99
12/31/18 20:18,0.86
12/31/18 20:23,0.92
12/31/18 20:28,0.99
12/31/18 20:33,0.99
