DateTime,EC (mS),TP,AHS Sample Number
3/3/20 14:22,0.346,436,512
3/3/20 17:21,0.376,423,513
3/3/20 20:21,0.4,425,514
3/3/20 23:21,0.388,434,515
3/4/20 2:21,0.363,434,516
3/4/20 5:21,0.436,415,517
3/4/20 8:21,0.465,395,518
3/4/20 11:21,0.43,445,519
3/4/20 14:22,0.425,472,520
3/4/20 17:21,0.376,502,521
3/4/20 20:21,0.499,429,522
3/4/20 23:21,0.629,339,523
