DateTime,Flow
11/27/19 12:05,0.109
11/27/19 12:10,0.177
11/27/19 12:15,0.151
11/27/19 12:20,0.171
11/27/19 12:25,0.198
11/27/19 12:30,0.192
11/27/19 12:35,0.156
11/27/19 12:40,0.114
11/27/19 12:45,0.151
11/27/19 12:50,0.156
11/27/19 12:55,0.135
11/27/19 13:00,0.177
11/27/19 13:05,0.156
11/27/19 13:10,0.198
11/27/19 13:15,0.181
11/27/19 13:20,0.162
11/27/19 13:25,0.109
11/27/19 13:30,0.192
11/27/19 13:35,0.177
11/27/19 13:40,0.14
11/27/19 13:45,0.161
11/27/19 13:50,0.161
11/27/19 13:55,0.193
11/27/19 14:00,0.171
11/27/19 14:05,0.177
11/27/19 14:10,0.193
11/27/19 14:15,0.192
11/27/19 14:20,0.146
11/27/19 14:25,0.145
11/27/19 14:30,0.15
11/27/19 14:35,0.151
11/27/19 14:40,0.171
11/27/19 14:45,0.172
11/27/19 14:50,0.172
11/27/19 14:55,0.171
11/27/19 15:00,0.141
11/27/19 15:05,0.135
11/27/19 15:10,0.145
11/27/19 15:15,0.198
11/27/19 15:20,0.177
11/27/19 15:25,0.193
11/27/19 15:30,0.099
11/27/19 15:35,0.182
11/27/19 15:40,0.239
11/27/19 15:45,0.203
11/27/19 15:50,0.12
11/27/19 15:55,0.176
11/27/19 16:00,0.146
11/27/19 16:05,0.171
11/27/19 16:10,0.198
11/27/19 16:15,0.156
11/27/19 16:20,0.13
11/27/19 16:25,0.141
11/27/19 16:30,0.094
11/27/19 16:35,0.155
11/27/19 16:40,0.218
11/27/19 16:45,0.177
11/27/19 16:50,0.166
11/27/19 16:55,0.182
11/27/19 17:00,0.208
11/27/19 17:05,0.239
11/27/19 17:10,0.322
11/27/19 17:15,0.452
11/27/19 17:20,0.665
11/27/19 17:25,0.878
11/27/19 17:30,1.164
11/27/19 17:35,1.419
11/27/19 17:40,1.611
11/27/19 17:45,1.84
11/27/19 17:50,1.986
11/27/19 17:55,2.09
11/27/19 18:00,2.389
11/27/19 18:05,2.6
11/27/19 18:10,2.76
11/27/19 18:15,2.865
