DateTime,Flow
4/2/20 21:10,0.596
4/2/20 21:15,0.574
4/2/20 21:20,0.585
4/2/20 21:25,0.607
4/2/20 21:30,0.547
4/2/20 21:35,0.557
4/2/20 21:40,0.53
4/2/20 21:45,0.525
4/2/20 21:50,0.541
4/2/20 21:55,0.585
4/2/20 22:00,0.596
4/2/20 22:05,0.618
4/2/20 22:10,0.552
4/2/20 22:15,0.613
4/2/20 22:20,0.602
4/2/20 22:25,0.568
4/2/20 22:30,0.575
4/2/20 22:35,0.607
4/2/20 22:40,0.656
4/2/20 22:45,0.674
4/2/20 22:50,0.585
4/2/20 22:55,0.585
4/2/20 23:00,0.601
4/2/20 23:05,0.597
4/2/20 23:10,0.646
4/2/20 23:15,0.613
4/2/20 23:20,0.635
4/2/20 23:25,0.657
4/2/20 23:30,0.624
4/2/20 23:35,0.651
4/2/20 23:40,0.652
4/2/20 23:45,0.662
4/2/20 23:50,0.652
4/2/20 23:55,0.645
4/3/20 0:00,0.657
4/3/20 0:05,0.64
4/3/20 0:10,0.652
4/3/20 0:15,0.601
4/3/20 0:20,0.706
4/3/20 0:25,0.668
4/3/20 0:30,0.657
4/3/20 0:35,0.668
4/3/20 0:40,0.679
4/3/20 0:45,0.701
4/3/20 0:50,0.701
4/3/20 0:55,0.679
4/3/20 1:00,0.684
4/3/20 1:05,0.668
4/3/20 1:10,0.673
4/3/20 1:15,0.712
4/3/20 1:20,0.723
4/3/20 1:25,0.751
4/3/20 1:30,0.707
4/3/20 1:35,0.663
4/3/20 1:40,0.756
4/3/20 1:45,0.702
4/3/20 1:50,0.674
4/3/20 1:55,0.7
4/3/20 2:00,0.701
4/3/20 2:05,0.718
4/3/20 2:10,0.712
4/3/20 2:15,0.712
4/3/20 2:20,0.712
4/3/20 2:25,0.728
4/3/20 2:30,0.751
4/3/20 2:35,0.729
4/3/20 2:40,0.778
4/3/20 2:45,0.756
4/3/20 2:50,0.751
4/3/20 2:55,0.784
4/3/20 3:00,0.734
4/3/20 3:05,0.762
4/3/20 3:10,0.729
4/3/20 3:15,0.761
4/3/20 3:20,0.822
4/3/20 3:25,0.85
4/3/20 3:30,0.866
4/3/20 3:35,0.922
4/3/20 3:40,0.916
4/3/20 3:45,0.993
4/3/20 3:50,1.082
4/3/20 3:55,1.148
4/3/20 4:00,1.253
4/3/20 4:05,1.325
4/3/20 4:10,1.439
4/3/20 4:15,1.607
4/3/20 4:20,1.755
4/3/20 4:25,1.92
4/3/20 4:30,2.026
4/3/20 4:35,2.064
4/3/20 4:40,2.158
4/3/20 4:45,2.131
4/3/20 4:50,2.18
4/3/20 4:55,2.263
4/3/20 5:00,2.33
4/3/20 5:05,2.335
4/3/20 5:10,2.494
4/3/20 5:15,2.588
4/3/20 5:20,2.71
4/3/20 5:25,2.892
4/3/20 5:30,3.052
4/3/20 5:35,3.086
4/3/20 5:40,3.19
4/3/20 5:45,3.207
4/3/20 5:50,3.262
4/3/20 5:55,3.339
4/3/20 6:00,3.422
4/3/20 6:05,3.675
4/3/20 6:10,3.94
4/3/20 6:15,4.315
4/3/20 6:20,4.63
4/3/20 6:25,4.967
4/3/20 6:30,5.276
4/3/20 6:35,5.541
4/3/20 6:40,5.697
4/3/20 6:45,5.758
4/3/20 6:50,5.818
4/3/20 6:55,5.84
4/3/20 7:00,5.84
4/3/20 7:05,5.863
4/3/20 7:10,5.884
4/3/20 7:15,5.863
4/3/20 7:20,5.829
4/3/20 7:25,5.874
4/3/20 7:30,5.78
4/3/20 7:35,5.675
4/3/20 7:40,5.642
4/3/20 7:45,5.515
4/3/20 7:50,5.394
4/3/20 7:55,5.216
4/3/20 8:00,5.167
4/3/20 8:05,5.057
4/3/20 8:10,4.854
4/3/20 8:15,4.73
4/3/20 8:20,4.693
4/3/20 8:25,4.576
4/3/20 8:30,4.396
4/3/20 8:35,4.36
4/3/20 8:40,4.312
4/3/20 8:45,4.206
4/3/20 8:50,4.079
4/3/20 8:55,4.013
4/3/20 9:00,3.953
4/3/20 9:05,3.886
4/3/20 9:10,3.793
4/3/20 9:15,3.759
4/3/20 9:20,3.654
4/3/20 9:25,3.599
4/3/20 9:30,3.5
4/3/20 9:35,3.532
4/3/20 9:40,3.434
4/3/20 9:45,3.329
4/3/20 9:50,3.273
4/3/20 9:55,3.257
4/3/20 10:00,3.186
4/3/20 10:05,3.141
4/3/20 10:10,3.135
4/3/20 10:15,3.091
4/3/20 10:20,2.998
4/3/20 10:25,2.986
4/3/20 10:30,2.97
4/3/20 10:35,2.931
4/3/20 10:40,2.848
4/3/20 10:45,2.804
4/3/20 10:50,2.782
4/3/20 10:55,2.743
