DateTime,Flow
3/9/21 10:55,0.151
3/9/21 11:00,0.158
3/9/21 11:10,0.158
3/9/21 11:15,0.182
3/9/21 11:20,0.151
3/9/21 11:25,0.151
3/9/21 11:30,0.165
3/9/21 11:35,0.207
3/9/21 11:40,0.177
3/9/21 11:45,0.146
3/9/21 11:50,0.14
3/9/21 11:55,0.114
3/9/21 12:00,0.125
3/9/21 12:05,0.114
3/9/21 12:10,0.172
3/9/21 12:15,0.166
3/9/21 12:20,0.161
3/9/21 12:25,0.172
3/9/21 12:30,0.182
3/9/21 12:35,0.172
3/9/21 12:40,0.13
3/9/21 12:45,0.192
3/9/21 12:50,0.162
3/9/21 12:55,0.161
3/9/21 13:00,0.172
3/9/21 13:05,0.182
3/9/21 13:10,0.192
3/9/21 13:15,0.146
3/9/21 13:20,0.156
3/9/21 13:25,0.156
3/9/21 13:30,0.146
3/9/21 13:35,0.115
3/9/21 13:40,0.135
3/9/21 13:45,0.151
3/9/21 13:50,0.146
3/9/21 13:55,0.156
3/9/21 14:00,0.182
3/9/21 14:05,0.182
3/9/21 14:10,0.161
3/9/21 14:15,0.203
3/9/21 14:20,0.203
3/9/21 14:25,0.136
3/9/21 14:30,0.156
3/9/21 14:35,0.172
3/9/21 14:40,0.13
3/9/21 14:45,0.182
3/9/21 14:50,0.218
3/9/21 14:55,0.182
3/9/21 15:00,0.187
3/9/21 15:05,0.167
3/9/21 15:10,0.198
3/9/21 15:15,0.177
3/9/21 15:20,0.161
3/9/21 15:25,0.172
3/9/21 15:30,0.213
3/9/21 15:35,0.234
3/9/21 15:40,0.244
3/9/21 15:45,0.266
3/9/21 15:50,0.312
3/9/21 15:55,0.364
3/9/21 16:00,0.411
3/9/21 16:05,0.535
3/9/21 16:10,0.645
3/9/21 16:15,0.79
3/9/21 16:20,0.807
3/9/21 16:25,0.945
3/9/21 16:30,1.196
3/9/21 16:35,1.243
3/9/21 16:40,1.342
3/9/21 16:45,1.55
3/9/21 16:50,1.789
3/9/21 16:55,1.863
3/9/21 17:00,2.049
3/9/21 17:05,2.17
3/9/21 17:10,2.319
3/9/21 17:15,2.477
3/9/21 17:20,2.569
3/9/21 17:25,2.788
3/9/21 17:30,2.897
3/9/21 17:35,3.074
3/9/21 17:40,3.049
3/9/21 17:45,3.137
3/9/21 17:50,3.215
