"DateTime","Flow","file"
"7/14/2021 15:45",2.126,"DCNSUB - Flow - 07142021"
"7/14/2021 15:50",2.07,"DCNSUB - Flow - 07142021"
"7/14/2021 15:55",2.081,"DCNSUB - Flow - 07142021"
"7/14/2021 16:00",2.015,"DCNSUB - Flow - 07142021"
"7/14/2021 16:05",1.96,"DCNSUB - Flow - 07142021"
"7/14/2021 16:10",1.938,"DCNSUB - Flow - 07142021"
"7/14/2021 16:15",1.888,"DCNSUB - Flow - 07142021"
"7/14/2021 16:20",1.888,"DCNSUB - Flow - 07142021"
"7/14/2021 16:25",1.784,"DCNSUB - Flow - 07142021"
"7/14/2021 16:30",1.717,"DCNSUB - Flow - 07142021"
"7/14/2021 16:35",1.81,"DCNSUB - Flow - 07142021"
"7/14/2021 16:40",1.701,"DCNSUB - Flow - 07142021"
"7/14/2021 16:45",1.7,"DCNSUB - Flow - 07142021"
"7/14/2021 16:50",1.612,"DCNSUB - Flow - 07142021"
"7/14/2021 16:55",1.607,"DCNSUB - Flow - 07142021"
"7/14/2021 17:00",1.573,"DCNSUB - Flow - 07142021"
"7/14/2021 17:05",1.579,"DCNSUB - Flow - 07142021"
"7/14/2021 17:10",1.578,"DCNSUB - Flow - 07142021"
"7/14/2021 17:15",1.608,"DCNSUB - Flow - 07142021"
"7/14/2021 17:20",1.463,"DCNSUB - Flow - 07142021"
"7/14/2021 17:25",1.49,"DCNSUB - Flow - 07142021"
"7/14/2021 17:30",1.469,"DCNSUB - Flow - 07142021"
"7/14/2021 17:35",1.446,"DCNSUB - Flow - 07142021"
"7/14/2021 17:40",1.369,"DCNSUB - Flow - 07142021"
"7/14/2021 17:45",1.446,"DCNSUB - Flow - 07142021"
"7/14/2021 17:50",1.425,"DCNSUB - Flow - 07142021"
"7/14/2021 17:55",1.369,"DCNSUB - Flow - 07142021"
"7/14/2021 18:00",1.336,"DCNSUB - Flow - 07142021"
"7/14/2021 18:05",1.397,"DCNSUB - Flow - 07142021"
"7/14/2021 18:10",1.264,"DCNSUB - Flow - 07142021"
"7/14/2021 18:15",1.296,"DCNSUB - Flow - 07142021"
"7/14/2021 18:20",1.309,"DCNSUB - Flow - 07142021"
"7/14/2021 18:25",1.308,"DCNSUB - Flow - 07142021"
"7/14/2021 18:30",1.254,"DCNSUB - Flow - 07142021"
"7/14/2021 18:35",1.258,"DCNSUB - Flow - 07142021"
"7/14/2021 18:40",1.249,"DCNSUB - Flow - 07142021"
"7/14/2021 18:45",1.153,"DCNSUB - Flow - 07142021"
"7/14/2021 18:50",1.187,"DCNSUB - Flow - 07142021"
"7/14/2021 18:55",1.215,"DCNSUB - Flow - 07142021"
"7/14/2021 19:00",1.148,"DCNSUB - Flow - 07142021"
"7/14/2021 19:05",1.121,"DCNSUB - Flow - 07142021"
"7/14/2021 19:10",1.164,"DCNSUB - Flow - 07142021"
"7/14/2021 19:15",1.088,"DCNSUB - Flow - 07142021"
"7/14/2021 19:20",1.065,"DCNSUB - Flow - 07142021"
"7/14/2021 19:25",1.049,"DCNSUB - Flow - 07142021"
"7/14/2021 19:30",1.081,"DCNSUB - Flow - 07142021"
"7/14/2021 19:35",1.099,"DCNSUB - Flow - 07142021"
"7/14/2021 19:40",1.01,"DCNSUB - Flow - 07142021"
"7/14/2021 19:45",1.01,"DCNSUB - Flow - 07142021"
"7/14/2021 19:50",1.043,"DCNSUB - Flow - 07142021"
"7/14/2021 19:55",1.055,"DCNSUB - Flow - 07142021"
"7/14/2021 20:00",1.054,"DCNSUB - Flow - 07142021"
"7/14/2021 20:05",1.06,"DCNSUB - Flow - 07142021"
"7/14/2021 20:10",1.016,"DCNSUB - Flow - 07142021"
"7/14/2021 20:15",1.021,"DCNSUB - Flow - 07142021"
"7/14/2021 20:20",1.065,"DCNSUB - Flow - 07142021"
"7/14/2021 20:25",1.028,"DCNSUB - Flow - 07142021"
"7/14/2021 20:30",1.037,"DCNSUB - Flow - 07142021"
"7/14/2021 20:35",0.988,"DCNSUB - Flow - 07142021"
"7/14/2021 20:40",0.966,"DCNSUB - Flow - 07142021"
"7/14/2021 20:45",0.955,"DCNSUB - Flow - 07142021"
"7/14/2021 20:50",0.944,"DCNSUB - Flow - 07142021"
"7/14/2021 20:55",0.938,"DCNSUB - Flow - 07142021"
"7/14/2021 21:00",0.894,"DCNSUB - Flow - 07142021"
"7/14/2021 21:05",0.939,"DCNSUB - Flow - 07142021"
"7/14/2021 21:10",0.894,"DCNSUB - Flow - 07142021"
"7/14/2021 21:15",0.922,"DCNSUB - Flow - 07142021"
"7/14/2021 21:20",0.922,"DCNSUB - Flow - 07142021"
"7/14/2021 21:25",0.911,"DCNSUB - Flow - 07142021"
"7/14/2021 21:30",0.933,"DCNSUB - Flow - 07142021"
"7/14/2021 21:35",0.922,"DCNSUB - Flow - 07142021"
"7/14/2021 21:40",0.889,"DCNSUB - Flow - 07142021"
"7/14/2021 21:45",0.894,"DCNSUB - Flow - 07142021"
"7/14/2021 21:50",0.916,"DCNSUB - Flow - 07142021"
"7/14/2021 21:55",0.883,"DCNSUB - Flow - 07142021"
"7/14/2021 22:00",0.828,"DCNSUB - Flow - 07142021"
"7/14/2021 22:05",0.916,"DCNSUB - Flow - 07142021"
"7/14/2021 22:10",0.917,"DCNSUB - Flow - 07142021"
"7/14/2021 22:15",0.822,"DCNSUB - Flow - 07142021"
"7/14/2021 22:20",0.845,"DCNSUB - Flow - 07142021"
"7/14/2021 22:25",0.84,"DCNSUB - Flow - 07142021"
"7/14/2021 22:30",0.816,"DCNSUB - Flow - 07142021"
"7/14/2021 22:35",0.805,"DCNSUB - Flow - 07142021"
"7/14/2021 22:40",0.84,"DCNSUB - Flow - 07142021"
"7/14/2021 22:45",0.728,"DCNSUB - Flow - 07142021"
"7/14/2021 22:50",0.806,"DCNSUB - Flow - 07142021"
"7/14/2021 22:55",0.855,"DCNSUB - Flow - 07142021"
"7/14/2021 23:00",0.779,"DCNSUB - Flow - 07142021"
"7/14/2021 23:05",0.706,"DCNSUB - Flow - 07142021"
"7/14/2021 23:10",0.751,"DCNSUB - Flow - 07142021"
"7/14/2021 23:15",0.767,"DCNSUB - Flow - 07142021"
"7/14/2021 23:20",0.779,"DCNSUB - Flow - 07142021"
"7/14/2021 23:25",0.822,"DCNSUB - Flow - 07142021"
"7/14/2021 23:30",0.801,"DCNSUB - Flow - 07142021"
"7/14/2021 23:35",0.751,"DCNSUB - Flow - 07142021"
"7/14/2021 23:40",0.795,"DCNSUB - Flow - 07142021"
"7/14/2021 23:45",0.812,"DCNSUB - Flow - 07142021"
"7/14/2021 23:50",0.767,"DCNSUB - Flow - 07142021"
"7/14/2021 23:55",0.834,"DCNSUB - Flow - 07142021"
"7/15/2021 0:00",0.756,"DCNSUB - Flow - 07142021"
"7/15/2021 0:05",0.773,"DCNSUB - Flow - 07142021"
"7/15/2021 0:10",0.74,"DCNSUB - Flow - 07142021"
"7/15/2021 0:15",0.745,"DCNSUB - Flow - 07142021"
"7/15/2021 0:20",0.811,"DCNSUB - Flow - 07142021"
"7/15/2021 0:25",0.801,"DCNSUB - Flow - 07142021"
"7/15/2021 0:30",0.69,"DCNSUB - Flow - 07142021"
"7/15/2021 0:35",0.8,"DCNSUB - Flow - 07142021"
"7/15/2021 0:40",0.778,"DCNSUB - Flow - 07142021"
"7/15/2021 0:45",0.778,"DCNSUB - Flow - 07142021"
"7/15/2021 0:50",0.712,"DCNSUB - Flow - 07142021"
"7/15/2021 0:55",0.701,"DCNSUB - Flow - 07142021"
"7/15/2021 1:00",0.712,"DCNSUB - Flow - 07142021"
"7/15/2021 1:05",0.707,"DCNSUB - Flow - 07142021"
"7/15/2021 1:10",0.739,"DCNSUB - Flow - 07142021"
"7/15/2021 1:15",0.757,"DCNSUB - Flow - 07142021"
"7/15/2021 1:20",0.712,"DCNSUB - Flow - 07142021"
"7/15/2021 1:25",0.745,"DCNSUB - Flow - 07142021"
"7/15/2021 1:30",0.701,"DCNSUB - Flow - 07142021"
"7/15/2021 1:35",0.673,"DCNSUB - Flow - 07142021"
"7/15/2021 1:40",0.75,"DCNSUB - Flow - 07142021"
"7/15/2021 1:45",0.734,"DCNSUB - Flow - 07142021"
"7/15/2021 1:50",0.679,"DCNSUB - Flow - 07142021"
"7/15/2021 1:55",0.712,"DCNSUB - Flow - 07142021"
"7/15/2021 2:00",0.69,"DCNSUB - Flow - 07142021"
"7/15/2021 2:05",0.695,"DCNSUB - Flow - 07142021"
"7/15/2021 2:10",0.662,"DCNSUB - Flow - 07142021"
"7/15/2021 2:15",0.69,"DCNSUB - Flow - 07142021"
"7/15/2021 2:20",0.745,"DCNSUB - Flow - 07142021"
"7/15/2021 2:25",0.718,"DCNSUB - Flow - 07142021"
"7/15/2021 2:30",0.739,"DCNSUB - Flow - 07142021"
"7/15/2021 2:35",0.779,"DCNSUB - Flow - 07142021"
"7/15/2021 2:40",0.624,"DCNSUB - Flow - 07142021"
"7/15/2021 2:45",0.618,"DCNSUB - Flow - 07142021"
"7/15/2021 2:50",0.574,"DCNSUB - Flow - 07142021"
"7/15/2021 2:55",0.629,"DCNSUB - Flow - 07142021"
"7/15/2021 3:00",0.618,"DCNSUB - Flow - 07142021"
"7/15/2021 3:05",0.585,"DCNSUB - Flow - 07142021"
"7/15/2021 3:10",0.574,"DCNSUB - Flow - 07142021"
"7/15/2021 3:15",0.679,"DCNSUB - Flow - 07142021"
"7/15/2021 3:20",0.602,"DCNSUB - Flow - 07142021"
"7/15/2021 3:25",0.607,"DCNSUB - Flow - 07142021"
"7/15/2021 3:30",0.673,"DCNSUB - Flow - 07142021"
"7/15/2021 3:35",0.662,"DCNSUB - Flow - 07142021"
"7/15/2021 3:40",0.662,"DCNSUB - Flow - 07142021"
"7/15/2021 3:45",0.602,"DCNSUB - Flow - 07142021"
"7/15/2021 3:50",0.613,"DCNSUB - Flow - 07142021"
"7/15/2021 3:55",0.563,"DCNSUB - Flow - 07142021"
"7/15/2021 4:00",0.619,"DCNSUB - Flow - 07142021"
"7/15/2021 4:05",0.579,"DCNSUB - Flow - 07142021"
"7/15/2021 4:10",0.657,"DCNSUB - Flow - 07142021"
"7/15/2021 4:15",0.696,"DCNSUB - Flow - 07142021"
"7/15/2021 4:20",0.63,"DCNSUB - Flow - 07142021"
"7/15/2021 4:25",0.585,"DCNSUB - Flow - 07142021"
"7/15/2021 4:30",0.608,"DCNSUB - Flow - 07142021"
"7/15/2021 4:35",0.596,"DCNSUB - Flow - 07142021"
"7/15/2021 4:40",0.629,"DCNSUB - Flow - 07142021"
"7/15/2021 4:45",0.635,"DCNSUB - Flow - 07142021"
"7/15/2021 4:50",0.591,"DCNSUB - Flow - 07142021"
"7/15/2021 4:55",0.601,"DCNSUB - Flow - 07142021"
"7/15/2021 5:00",0.602,"DCNSUB - Flow - 07142021"
"7/15/2021 5:05",0.601,"DCNSUB - Flow - 07142021"
"7/15/2021 5:10",0.712,"DCNSUB - Flow - 07142021"
"7/15/2021 5:15",0.613,"DCNSUB - Flow - 07142021"
"7/15/2021 5:20",0.602,"DCNSUB - Flow - 07142021"
"7/15/2021 5:25",0.585,"DCNSUB - Flow - 07142021"
"7/15/2021 5:30",0.63,"DCNSUB - Flow - 07142021"
"7/15/2021 5:35",0.607,"DCNSUB - Flow - 07142021"
"7/15/2021 5:40",0.64,"DCNSUB - Flow - 07142021"
"7/15/2021 5:45",0.59,"DCNSUB - Flow - 07142021"
"7/15/2021 5:50",0.58,"DCNSUB - Flow - 07142021"
"7/15/2021 5:55",0.508,"DCNSUB - Flow - 07142021"
"7/15/2021 6:00",0.574,"DCNSUB - Flow - 07142021"
"7/15/2021 6:05",0.613,"DCNSUB - Flow - 07142021"
"7/15/2021 6:10",0.656,"DCNSUB - Flow - 07142021"
"7/15/2021 6:15",0.591,"DCNSUB - Flow - 07142021"
"7/15/2021 6:20",0.568,"DCNSUB - Flow - 07142021"
"7/15/2021 6:25",0.602,"DCNSUB - Flow - 07142021"
"7/15/2021 6:30",0.568,"DCNSUB - Flow - 07142021"
"7/15/2021 6:35",0.547,"DCNSUB - Flow - 07142021"
"7/15/2021 6:40",0.591,"DCNSUB - Flow - 07142021"
"7/15/2021 6:45",0.557,"DCNSUB - Flow - 07142021"
"7/15/2021 6:50",0.547,"DCNSUB - Flow - 07142021"
"7/15/2021 6:55",0.524,"DCNSUB - Flow - 07142021"
"7/15/2021 7:00",0.502,"DCNSUB - Flow - 07142021"
"7/15/2021 7:05",0.568,"DCNSUB - Flow - 07142021"
"7/15/2021 7:10",0.591,"DCNSUB - Flow - 07142021"
"7/15/2021 7:15",0.574,"DCNSUB - Flow - 07142021"
"7/15/2021 7:20",0.64,"DCNSUB - Flow - 07142021"
"7/15/2021 7:25",0.657,"DCNSUB - Flow - 07142021"
"7/15/2021 7:30",0.58,"DCNSUB - Flow - 07142021"
"7/15/2021 7:35",0.585,"DCNSUB - Flow - 07142021"
"7/15/2021 7:40",0.585,"DCNSUB - Flow - 07142021"
"7/15/2021 7:45",0.591,"DCNSUB - Flow - 07142021"
"7/15/2021 7:50",0.535,"DCNSUB - Flow - 07142021"
"7/15/2021 7:55",0.547,"DCNSUB - Flow - 07142021"
"7/15/2021 8:00",0.557,"DCNSUB - Flow - 07142021"
"7/15/2021 8:05",0.579,"DCNSUB - Flow - 07142021"
"7/15/2021 8:10",0.58,"DCNSUB - Flow - 07142021"
"7/15/2021 8:15",0.547,"DCNSUB - Flow - 07142021"
"7/15/2021 8:20",0.557,"DCNSUB - Flow - 07142021"
"7/15/2021 8:25",0.558,"DCNSUB - Flow - 07142021"
"7/15/2021 8:30",0.491,"DCNSUB - Flow - 07142021"
"7/15/2021 8:35",0.541,"DCNSUB - Flow - 07142021"
"7/15/2021 8:40",0.574,"DCNSUB - Flow - 07142021"
"7/15/2021 8:45",0.558,"DCNSUB - Flow - 07142021"
"7/15/2021 8:50",0.48,"DCNSUB - Flow - 07142021"
"7/15/2021 8:55",0.508,"DCNSUB - Flow - 07142021"
"7/15/2021 9:00",0.497,"DCNSUB - Flow - 07142021"
"7/15/2021 9:05",0.535,"DCNSUB - Flow - 07142021"
"7/15/2021 9:10",0.524,"DCNSUB - Flow - 07142021"
"7/15/2021 9:15",0.546,"DCNSUB - Flow - 07142021"
"7/15/2021 9:20",0.513,"DCNSUB - Flow - 07142021"
