"DateTime","Flow","file"
"7/21/2021 2:20",6.883,"DCSSUB - Flow - 07212021"
"7/21/2021 2:25",6.914,"DCSSUB - Flow - 07212021"
"7/21/2021 2:30",6.729,"DCSSUB - Flow - 07212021"
"7/21/2021 2:35",6.513,"DCSSUB - Flow - 07212021"
"7/21/2021 2:40",6.503,"DCSSUB - Flow - 07212021"
"7/21/2021 2:45",6.4,"DCSSUB - Flow - 07212021"
"7/21/2021 2:50",6.321,"DCSSUB - Flow - 07212021"
"7/21/2021 2:55",6.139,"DCSSUB - Flow - 07212021"
"7/21/2021 3:00",6.009,"DCSSUB - Flow - 07212021"
"7/21/2021 3:05",6.04,"DCSSUB - Flow - 07212021"
"7/21/2021 3:10",5.947,"DCSSUB - Flow - 07212021"
"7/21/2021 3:15",5.807,"DCSSUB - Flow - 07212021"
"7/21/2021 3:20",5.666,"DCSSUB - Flow - 07212021"
"7/21/2021 3:25",5.734,"DCSSUB - Flow - 07212021"
"7/21/2021 3:30",5.613,"DCSSUB - Flow - 07212021"
"7/21/2021 3:35",5.64,"DCSSUB - Flow - 07212021"
"7/21/2021 3:40",5.588,"DCSSUB - Flow - 07212021"
"7/21/2021 3:45",5.478,"DCSSUB - Flow - 07212021"
"7/21/2021 3:50",5.344,"DCSSUB - Flow - 07212021"
"7/21/2021 3:55",5.342,"DCSSUB - Flow - 07212021"
"7/21/2021 4:00",5.287,"DCSSUB - Flow - 07212021"
"7/21/2021 4:05",5.119,"DCSSUB - Flow - 07212021"
"7/21/2021 4:10",5.089,"DCSSUB - Flow - 07212021"
"7/21/2021 4:15",5.154,"DCSSUB - Flow - 07212021"
"7/21/2021 4:20",5.017,"DCSSUB - Flow - 07212021"
"7/21/2021 4:25",4.906,"DCSSUB - Flow - 07212021"
"7/21/2021 4:30",4.874,"DCSSUB - Flow - 07212021"
"7/21/2021 4:35",4.823,"DCSSUB - Flow - 07212021"
"7/21/2021 4:40",4.703,"DCSSUB - Flow - 07212021"
"7/21/2021 4:45",4.635,"DCSSUB - Flow - 07212021"
"7/21/2021 4:50",4.713,"DCSSUB - Flow - 07212021"
"7/21/2021 4:55",4.615,"DCSSUB - Flow - 07212021"
"7/21/2021 5:00",4.511,"DCSSUB - Flow - 07212021"
"7/21/2021 5:05",4.407,"DCSSUB - Flow - 07212021"
"7/21/2021 5:10",4.376,"DCSSUB - Flow - 07212021"
"7/21/2021 5:15",4.333,"DCSSUB - Flow - 07212021"
"7/21/2021 5:20",4.381,"DCSSUB - Flow - 07212021"
"7/21/2021 5:25",4.33,"DCSSUB - Flow - 07212021"
"7/21/2021 5:30",4.25,"DCSSUB - Flow - 07212021"
"7/21/2021 5:35",4.178,"DCSSUB - Flow - 07212021"
"7/21/2021 5:40",4.162,"DCSSUB - Flow - 07212021"
"7/21/2021 5:45",4.074,"DCSSUB - Flow - 07212021"
"7/21/2021 5:50",3.99,"DCSSUB - Flow - 07212021"
"7/21/2021 5:55",4.027,"DCSSUB - Flow - 07212021"
"7/21/2021 6:00",3.985,"DCSSUB - Flow - 07212021"
"7/21/2021 6:05",3.929,"DCSSUB - Flow - 07212021"
"7/21/2021 6:10",3.819,"DCSSUB - Flow - 07212021"
"7/21/2021 6:15",3.85,"DCSSUB - Flow - 07212021"
"7/21/2021 6:20",3.767,"DCSSUB - Flow - 07212021"
"7/21/2021 6:25",3.73,"DCSSUB - Flow - 07212021"
"7/21/2021 6:30",3.689,"DCSSUB - Flow - 07212021"
"7/21/2021 6:35",3.621,"DCSSUB - Flow - 07212021"
"7/21/2021 6:40",3.621,"DCSSUB - Flow - 07212021"
"7/21/2021 6:45",3.631,"DCSSUB - Flow - 07212021"
"7/21/2021 6:50",3.621,"DCSSUB - Flow - 07212021"
"7/21/2021 6:55",3.606,"DCSSUB - Flow - 07212021"
"7/21/2021 7:00",3.543,"DCSSUB - Flow - 07212021"
