DateTime,EC (mS),TP,SRP,Sample Number
7/13/2021 5:49,1.248,111,34.1,NB-21-1
7/13/2021 8:56,0.831,502,196,NB-21-2
7/13/2021 15:12,1.015,206,89.2,NB-21-3
