DateTime,Flow
9/30/20 3:10,0
9/30/20 3:15,0.077
9/30/20 3:20,0.489
9/30/20 3:25,0.557
9/30/20 3:30,0.614
9/30/20 3:35,0.723
9/30/20 3:40,0.723
9/30/20 3:45,0.853
9/30/20 3:50,1.138
9/30/20 3:55,1.482
9/30/20 4:00,1.778
9/30/20 4:05,1.909
9/30/20 4:10,1.925
9/30/20 4:15,1.993
9/30/20 4:20,2.018
9/30/20 4:25,2.008
9/30/20 4:30,1.998
9/30/20 4:35,1.868
9/30/20 4:40,1.815
9/30/20 4:45,1.743
9/30/20 4:50,1.566
9/30/20 4:55,1.494
9/30/20 5:00,1.431
9/30/20 5:05,1.539
9/30/20 5:10,1.799
9/30/20 5:15,2.065
9/30/20 5:20,2.262
9/30/20 5:25,2.403
9/30/20 5:30,2.455
9/30/20 5:35,2.27
9/30/20 5:40,2.118
9/30/20 5:45,1.998
9/30/20 5:50,1.842
9/30/20 5:55,1.727
9/30/20 6:00,1.727
9/30/20 6:05,1.624
9/30/20 6:10,1.498
9/30/20 6:15,1.483
9/30/20 6:20,1.291
9/30/20 6:25,1.233
9/30/20 6:30,1.233
9/30/20 6:35,1.166
9/30/20 6:40,1.207
9/30/20 6:45,1.196
9/30/20 6:50,1.222
9/30/20 6:55,1.275
9/30/20 7:00,1.259
9/30/20 7:05,1.228
9/30/20 7:10,1.212
9/30/20 7:15,1.145
9/30/20 7:20,1.082
9/30/20 7:25,1.02
9/30/20 7:30,0.983
9/30/20 7:35,0.952
9/30/20 7:40,0.859
9/30/20 7:45,0.729
9/30/20 7:50,0.635
9/30/20 7:55,0.635
9/30/20 8:00,0.34
