DateTime,Flow
8/11/2021 21:35,0.0383
8/11/2021 21:40,0.105
8/11/2021 21:45,0.372
8/11/2021 21:50,3.42
8/11/2021 21:55,6.5
8/11/2021 22:00,6.64
8/11/2021 22:05,5.48
8/11/2021 22:10,4.15
8/11/2021 22:15,3.43
8/11/2021 22:20,2.81
8/11/2021 22:25,2.43
8/11/2021 22:30,2.03
8/11/2021 22:35,1.79
8/11/2021 22:40,1.57
8/11/2021 22:45,1.37
8/11/2021 22:50,1.19
8/11/2021 22:55,1.1
8/11/2021 23:00,0.976
8/11/2021 23:05,0.922
8/11/2021 23:10,0.823
8/11/2021 23:15,0.812
8/11/2021 23:20,0.745
8/11/2021 23:25,0.762
8/11/2021 23:30,0.619
8/11/2021 23:35,0.54
8/11/2021 23:40,0.52
8/11/2021 23:45,0.557
8/11/2021 23:50,0.558
8/11/2021 23:55,0.513
8/12/2021 0:00,0.513
8/12/2021 0:05,0.509
8/12/2021 0:10,0.464
8/12/2021 0:15,0.431
8/12/2021 0:20,0.496
8/12/2021 0:25,0.404
8/12/2021 0:30,0.314
8/12/2021 0:35,0.353
8/12/2021 0:40,0.321
8/12/2021 0:45,0.325
8/12/2021 0:50,0.315
8/12/2021 0:55,0.326
8/12/2021 1:00,0.325
8/12/2021 1:05,0.304
8/12/2021 1:10,0.314
8/12/2021 1:15,0.309
8/12/2021 1:20,0.309
8/12/2021 1:25,0.248
8/12/2021 1:30,0.259
8/12/2021 1:35,0.254
