"DateTime","Flow","file"
"7/18/2021 6:15",24.654,"DCSSUB - Flow - 07182021"
"7/18/2021 6:20",24.349,"DCSSUB - Flow - 07182021"
"7/18/2021 6:25",24.093,"DCSSUB - Flow - 07182021"
"7/18/2021 6:30",23.907,"DCSSUB - Flow - 07182021"
"7/18/2021 6:35",23.735,"DCSSUB - Flow - 07182021"
"7/18/2021 6:40",23.65,"DCSSUB - Flow - 07182021"
"7/18/2021 6:45",23.583,"DCSSUB - Flow - 07182021"
"7/18/2021 6:50",23.334,"DCSSUB - Flow - 07182021"
"7/18/2021 6:55",23.017,"DCSSUB - Flow - 07182021"
"7/18/2021 7:00",22.87,"DCSSUB - Flow - 07182021"
"7/18/2021 7:05",22.701,"DCSSUB - Flow - 07182021"
"7/18/2021 7:10",22.361,"DCSSUB - Flow - 07182021"
"7/18/2021 7:15",22.132,"DCSSUB - Flow - 07182021"
"7/18/2021 7:20",21.804,"DCSSUB - Flow - 07182021"
"7/18/2021 7:25",21.706,"DCSSUB - Flow - 07182021"
"7/18/2021 7:30",21.476,"DCSSUB - Flow - 07182021"
"7/18/2021 7:35",21.347,"DCSSUB - Flow - 07182021"
"7/18/2021 7:40",21.143,"DCSSUB - Flow - 07182021"
"7/18/2021 7:45",21.019,"DCSSUB - Flow - 07182021"
"7/18/2021 7:50",20.81,"DCSSUB - Flow - 07182021"
"7/18/2021 7:55",20.592,"DCSSUB - Flow - 07182021"
"7/18/2021 8:00",20.638,"DCSSUB - Flow - 07182021"
"7/18/2021 8:05",21.079,"DCSSUB - Flow - 07182021"
"7/18/2021 8:10",21.404,"DCSSUB - Flow - 07182021"
"7/18/2021 8:15",21.93,"DCSSUB - Flow - 07182021"
"7/18/2021 8:20",23.078,"DCSSUB - Flow - 07182021"
"7/18/2021 8:25",24.944,"DCSSUB - Flow - 07182021"
"7/18/2021 8:30",26.803,"DCSSUB - Flow - 07182021"
"7/18/2021 8:35",28.551,"DCSSUB - Flow - 07182021"
"7/18/2021 8:40",29.512,"DCSSUB - Flow - 07182021"
"7/18/2021 8:45",30.193,"DCSSUB - Flow - 07182021"
"7/18/2021 8:50",30.93,"DCSSUB - Flow - 07182021"
"7/18/2021 8:55",31.557,"DCSSUB - Flow - 07182021"
"7/18/2021 9:00",31.859,"DCSSUB - Flow - 07182021"
"7/18/2021 9:05",32.022,"DCSSUB - Flow - 07182021"
"7/18/2021 9:10",32.166,"DCSSUB - Flow - 07182021"
"7/18/2021 9:15",32.282,"DCSSUB - Flow - 07182021"
"7/18/2021 9:20",32.354,"DCSSUB - Flow - 07182021"
"7/18/2021 9:25",32.459,"DCSSUB - Flow - 07182021"
"7/18/2021 9:30",32.546,"DCSSUB - Flow - 07182021"
"7/18/2021 9:35",32.697,"DCSSUB - Flow - 07182021"
"7/18/2021 9:40",32.869,"DCSSUB - Flow - 07182021"
"7/18/2021 9:45",33.114,"DCSSUB - Flow - 07182021"
"7/18/2021 9:50",33.103,"DCSSUB - Flow - 07182021"
"7/18/2021 9:55",33.29,"DCSSUB - Flow - 07182021"
"7/18/2021 10:00",33.458,"DCSSUB - Flow - 07182021"
"7/18/2021 10:05",33.577,"DCSSUB - Flow - 07182021"
"7/18/2021 10:10",33.764,"DCSSUB - Flow - 07182021"
"7/18/2021 10:15",33.857,"DCSSUB - Flow - 07182021"
"7/18/2021 10:20",33.931,"DCSSUB - Flow - 07182021"
"7/18/2021 10:25",33.91,"DCSSUB - Flow - 07182021"
"7/18/2021 10:30",33.858,"DCSSUB - Flow - 07182021"
"7/18/2021 10:35",33.682,"DCSSUB - Flow - 07182021"
"7/18/2021 10:40",33.645,"DCSSUB - Flow - 07182021"
"7/18/2021 10:45",33.458,"DCSSUB - Flow - 07182021"
"7/18/2021 10:50",33.229,"DCSSUB - Flow - 07182021"
"7/18/2021 10:55",33.099,"DCSSUB - Flow - 07182021"
"7/18/2021 11:00",32.943,"DCSSUB - Flow - 07182021"
"7/18/2021 11:05",32.859,"DCSSUB - Flow - 07182021"
"7/18/2021 11:10",32.6,"DCSSUB - Flow - 07182021"
"7/18/2021 11:15",32.407,"DCSSUB - Flow - 07182021"
"7/18/2021 11:20",32.277,"DCSSUB - Flow - 07182021"
"7/18/2021 11:25",32.163,"DCSSUB - Flow - 07182021"
"7/18/2021 11:30",31.768,"DCSSUB - Flow - 07182021"
"7/18/2021 11:35",31.595,"DCSSUB - Flow - 07182021"
"7/18/2021 11:40",31.459,"DCSSUB - Flow - 07182021"
"7/18/2021 11:45",31.18,"DCSSUB - Flow - 07182021"
"7/18/2021 11:50",30.878,"DCSSUB - Flow - 07182021"
"7/18/2021 11:55",30.581,"DCSSUB - Flow - 07182021"
"7/18/2021 12:00",30.478,"DCSSUB - Flow - 07182021"
"7/18/2021 12:05",30.077,"DCSSUB - Flow - 07182021"
"7/18/2021 12:10",29.791,"DCSSUB - Flow - 07182021"
"7/18/2021 12:15",29.623,"DCSSUB - Flow - 07182021"
"7/18/2021 12:20",29.234,"DCSSUB - Flow - 07182021"
"7/18/2021 12:25",28.948,"DCSSUB - Flow - 07182021"
"7/18/2021 12:30",28.641,"DCSSUB - Flow - 07182021"
"7/18/2021 12:35",28.251,"DCSSUB - Flow - 07182021"
"7/18/2021 12:40",28.088,"DCSSUB - Flow - 07182021"
"7/18/2021 12:45",27.902,"DCSSUB - Flow - 07182021"
"7/18/2021 12:50",27.647,"DCSSUB - Flow - 07182021"
