DateTime,Flow
3/29/20 9:35,0.325
3/29/20 9:40,0.348
3/29/20 9:45,0.386
3/29/20 9:50,0.343
3/29/20 9:55,0.336
3/29/20 10:00,0.408
3/29/20 10:05,0.321
3/29/20 10:10,0.353
3/29/20 10:15,0.425
3/29/20 10:20,0.348
3/29/20 10:25,0.326
3/29/20 10:30,0.381
3/29/20 10:35,0.398
3/29/20 10:40,0.365
3/29/20 10:45,0.348
3/29/20 10:50,0.37
3/29/20 10:55,0.381
3/29/20 11:00,0.392
3/29/20 11:05,0.414
3/29/20 11:10,0.436
3/29/20 11:15,0.414
3/29/20 11:20,0.403
3/29/20 11:25,0.442
3/29/20 11:30,0.452
3/29/20 11:35,0.568
3/29/20 11:40,0.536
3/29/20 11:45,0.568
3/29/20 11:50,0.624
3/29/20 11:55,0.656
3/29/20 12:00,0.696
3/29/20 12:05,0.866
3/29/20 12:10,0.894
3/29/20 12:15,1.054
3/29/20 12:20,1.198
3/29/20 12:25,1.357
3/29/20 12:30,1.545
3/29/20 12:35,1.733
3/29/20 12:40,1.893
3/29/20 12:45,2.015
3/29/20 12:50,2.059
3/29/20 12:55,2.119
3/29/20 13:00,2.142
3/29/20 13:05,2.192
3/29/20 13:10,2.197
3/29/20 13:15,2.186
3/29/20 13:20,2.175
3/29/20 13:25,2.186
3/29/20 13:30,2.208
3/29/20 13:35,2.252
3/29/20 13:40,2.318
3/29/20 13:45,2.363
3/29/20 13:50,2.461
3/29/20 13:55,2.616
3/29/20 14:00,2.814
3/29/20 14:05,3.068
3/29/20 14:10,3.404
3/29/20 14:15,3.692
3/29/20 14:20,3.848
3/29/20 14:25,3.897
3/29/20 14:30,3.958
3/29/20 14:35,4.046
3/29/20 14:40,4.15
3/29/20 14:45,4.245
3/29/20 14:50,4.35
3/29/20 14:55,4.405
3/29/20 15:00,4.493
3/29/20 15:05,4.466
3/29/20 15:10,4.427
3/29/20 15:15,4.389
3/29/20 15:20,4.267
3/29/20 15:25,4.223
3/29/20 15:30,4.212
3/29/20 15:35,4.129
3/29/20 15:40,4.118
3/29/20 15:45,4.085
3/29/20 15:50,4.074
3/29/20 15:55,4.041
3/29/20 16:00,4.068
3/29/20 16:05,4.046
3/29/20 16:10,4.058
3/29/20 16:15,4.002
3/29/20 16:20,4.03
3/29/20 16:25,3.974
3/29/20 16:30,3.942
3/29/20 16:35,3.908
3/29/20 16:40,3.87
3/29/20 16:45,3.82
3/29/20 16:50,3.737
3/29/20 16:55,3.649
3/29/20 17:00,3.605
3/29/20 17:05,3.572
3/29/20 17:10,3.494
3/29/20 17:15,3.423
3/29/20 17:20,3.373
3/29/20 17:25,3.367
3/29/20 17:30,3.302
3/29/20 17:35,3.158
3/29/20 17:40,3.129
3/29/20 17:45,3.064
3/29/20 17:50,2.986
3/29/20 17:55,2.992
3/29/20 18:00,2.909
3/29/20 18:05,2.871
3/29/20 18:10,2.821
3/29/20 18:15,2.821
3/29/20 18:20,2.743
3/29/20 18:25,2.716
3/29/20 18:30,2.644
3/29/20 18:35,2.589
3/29/20 18:40,2.572
3/29/20 18:45,2.545
3/29/20 18:50,2.533
3/29/20 18:55,2.512
3/29/20 19:00,2.484
3/29/20 19:05,2.402
3/29/20 19:10,2.395
3/29/20 19:15,2.357
3/29/20 19:20,2.329
3/29/20 19:25,2.346
3/29/20 19:30,2.307
3/29/20 19:35,2.269
3/29/20 19:40,2.175
3/29/20 19:45,2.186
3/29/20 19:50,2.142
3/29/20 19:55,2.081
3/29/20 20:00,2.092
3/29/20 20:05,2.076
3/29/20 20:10,2.047
3/29/20 20:15,2.026
