DateTime,Flow
8/4/20 17:45,0.021
8/4/20 17:50,0.067
8/4/20 17:55,0.037
8/4/20 18:00,0.093
8/4/20 18:05,0.352
8/4/20 18:10,0.717
8/4/20 18:15,1.039
8/4/20 18:20,1.398
8/4/20 18:25,1.607
8/4/20 18:30,1.675
8/4/20 18:35,1.681
8/4/20 18:40,1.732
8/4/20 18:45,1.728
8/4/20 18:50,1.654
8/4/20 18:55,1.633
8/4/20 19:00,1.768
8/4/20 19:05,2.215
8/4/20 19:10,2.89
8/4/20 19:15,3.784
8/4/20 19:20,4.979
8/4/20 19:25,6.917
8/4/20 19:30,9.155
8/4/20 19:35,10.273
8/4/20 19:40,11.529
8/4/20 19:45,12.483
8/4/20 19:50,13.166
8/4/20 19:55,13.945
8/4/20 20:00,14.446
8/4/20 20:05,15.064
8/4/20 20:10,15.444
8/4/20 20:15,15.722
8/4/20 20:20,15.706
8/4/20 20:25,15.919
8/4/20 20:30,15.863
8/4/20 20:35,15.748
8/4/20 20:40,15.524
8/4/20 20:45,15.276
8/4/20 20:50,14.896
8/4/20 20:55,14.641
8/4/20 21:00,14.303
8/4/20 21:05,13.845
8/4/20 21:10,13.356
8/4/20 21:15,12.909
8/4/20 21:20,12.415
8/4/20 21:25,11.558
8/4/20 21:30,9.715
8/4/20 21:35,7.144
8/4/20 21:40,5.103
8/4/20 21:45,3.439
8/4/20 21:50,2.592
8/4/20 21:55,2.285
8/4/20 22:00,1.978
8/4/20 22:05,1.785
8/4/20 22:10,1.593
8/4/20 22:15,1.452
8/4/20 22:20,1.332
8/4/20 22:25,1.187
8/4/20 22:30,1.108
8/4/20 22:35,0.994
8/4/20 22:40,0.999
8/4/20 22:45,0.874
8/4/20 22:50,0.848
8/4/20 22:55,0.765
8/4/20 23:00,0.671
8/4/20 23:05,0.686
8/4/20 23:10,0.656
8/4/20 23:15,0.603
8/4/20 23:20,0.531
8/4/20 23:25,0.547
8/4/20 23:30,0.427
8/4/20 23:35,0.426
8/4/20 23:40,0.422
8/4/20 23:45,0.396
8/4/20 23:50,0.385
8/4/20 23:55,0.354
8/5/20 0:00,0.379
8/5/20 0:05,0.359
8/5/20 0:10,0.276
8/5/20 0:15,0.26
8/5/20 0:20,0.255
8/5/20 0:25,0.255
8/5/20 0:30,0.208
8/5/20 0:35,0.249
8/5/20 0:40,0.198
8/5/20 0:45,0.203
