DateTime,EC (mS),TP,SRP,Sample Number
1/16/21 12:22,0.819,310,84.2,NB-8-1
1/16/21 12:52,0.707,478,196,NB-8-2
1/16/21 13:22,0.679,462,195,NB-8-3
1/16/21 13:52,0.685,353,99.8,NB-8-4
1/16/21 14:22,0.692,327,96.6,NB-8-5
1/16/21 14:52,0.702,424,157,NB-8-6
1/16/21 15:22,0.706,225,72.9,NB-8-7
1/16/21 15:52,0.711,470,213,NB-8-8
1/16/21 16:22,0.711,290,82,NB-8-9
1/16/21 16:52,0.714,283,76.9,NB-8-10
1/17/21 1:23,0.834,142,27.3,NB-8-11
1/18/21 13:00,0.819,62.6,5.79,NB-8-G
